# Observation date	Start [Å]	End [Å]	Center [Å]	Width	Amplitude	Skew	RMSE	R2	FWHM [Å]	EW [Å]
2016-06-12T06:12:33.957000	6632.258073343254	6632.9781122221475	[6632.63809278,6632.43808198,6632.58816104]	[0.06648594,0.09587899,0.70819447]	[0.05194297,0.03078219,0.03243729]	[-1.99999968, 1.5388476 ,-0.49532172]	0.08826757842018043	0.8956425927395363	0.12231635522755617	0.16955780276675808
2016-06-12T06:12:33.957000	4665.151987608226	4666.032035256455	[4665.35197337]	[0.12153268]	[0.08951431]	[-1.15522618]	0.2697149857433212	0.05348447430748826	0.21079008376549663	0.0736530018738516
2016-06-12T06:12:33.957000	4724.355193034589	4728.195400954138	[4727.39535655,4726.25529699]	[0.19335127,0.74117167]	[0.15633127,0.36079489]	[ 0.9765285 ,-0.37307471]	0.06408714560174175	0.9540974941477283	0.8496070281194372	1.2860708196746398
2016-06-12T06:12:33.957000	4761.7572180843545	4763.517313380813	[4763.25768486]	[0.1061762]	[0.32506659]	[2.]	0.1790218563405765	0.48660543128767586	0.7654733204753614	0.4442840476663585
2016-06-12T06:12:33.957000	4777.778085498718	4781.978312910724	[4780.73824685,4779.8581992 ]	[0.02071946,0.70162025]	[0.20615654,0.41109848]	[-1.84616767, 0.41433617]	0.06254629605516403	0.9514957604691114	0.9680629506223483	1.2850391387240008
2016-06-12T06:12:33.957000	4822.680516641349	4825.680679078496	[4825.47320602,4825.28446296,4824.38060761]	[0.69837981,0.58214631,0.39342286]	[0.00369193,0.00366812,0.39368257]	[ 0.98516667,-1.95803083, 1.18108269]	0.11789674907546817	0.8483627692633052	0.9270516080318105	0.9695053819588787
2016-06-12T06:12:33.957000	4878.523540138109	4881.483700409427	[4880.02362027,4879.58359862]	[0.7604165 ,0.44545665]	[0.2340934 ,0.15050997]	[0.13745833,0.82486316]	0.06358994035751925	0.9653594345131344	0.5512478406542941	1.011480120858284
2016-06-12T06:12:33.957000	4961.608038564162	4966.088281136967	[4963.84816752,4965.4082454 ]	[0.71052457,0.12684087]	[0.16323447,0.45347886]	[0.1833936,2.       ]	0.07719370541769063	0.9289071682977021	1.0678611076386422	1.1673950254257364
2016-06-12T06:12:33.957000	4967.388351526398	4970.308509631888	[4968.98843924]	[0.53714388]	[0.22343725]	[0.14408706]	0.14711392035257304	0.6530116291621725	0.5261545036179401	0.6002608129512885
2016-06-12T06:12:33.957000	4984.189261174421	4985.189315320136	[4984.70928825]	[0.67285655]	[0.11964227]	[-0.00690233]	0.09076998088622656	0.8689544271361237	0.28173601283774097	0.31615473511285386
