# Observation date	Center [Å]	Width	Amplitude	Skew	RMSE	FWHM [Å]	EW [Å]
2016-09-07T01:54:19.084000	[8440.3       ,8438.3       ,8439.09760131]	[1.80307983e-05,2.56271057e-02,3.10390224e-02]	[1.43270448,4.54190371,0.16443929]	[ 7.06991749,-0.47743587,-0.69425747]	0.006370500215084377	10.695365889623123	0.4683428642030755
2016-09-07T01:54:19.084000	[8026.91410481]	[4.53375569e-18]	[0.28417366]	[30.64478843]	0.0028249278067411132	0.6691778409309348	0.021605554066022284
2016-09-07T01:54:19.084000	[7223.38913254,7224.1776027 ,7223.34305748]	[1.08781438e-18,2.56670213e-02,7.90546325e-02]	[0.03394854,0.07121496,0.05894662]	[32.57143505, 1.75631061, 1.55243812]	0.0016424600077098667	0.16769841517225387	0.04198259342583418
2016-09-07T01:54:19.084000	[6765.12959511,6764.98484304]	[0.01014295,0.00887471]	[0.10957998,2.92205627]	[-0.02559011, 0.1166868 ]	0.025240482400062766	6.880916667886643	0.09457399513695115
2016-09-07T01:54:19.084000	[7366.99914481,7366.96922971,7366.78799897]	[1.12047291e-05,3.49326615e-02,5.45673710e-02]	[0.09378823,0.08054579,0.10818296]	[-0.13286186,-0.77131673,-0.32951988]	0.002650786131238093	0.2547513976547317	0.032506865116826766
2016-09-07T01:54:19.084000	[7277.7       ,7276.9030924 ,7276.97364036]	[2.59567554e-02,3.21371170e-19,2.83082666e-01]	[2.4121227 ,1.13101021,0.04591982]	[  1.04822768,-33.7539955 , -1.0167754 ]	0.06851398087590324	5.680114896072558	0.7438927262211685
2016-09-07T01:54:19.084000	[7721.79688389,7721.42098779,7721.98412329]	[0.04376573,0.03762857,0.02453936]	[0.02083272,0.05947088,0.03947346]	[16.26243149, 8.25184433, 0.1367447 ]	0.0025152434024431013	0.14004321867256622	0.0032299465986921024
2016-09-07T01:54:19.084000	[6770.40907726,6771.0980386 ]	[0.00612877,0.00011885]	[0.65480837,3.66694773]	[1.09866468,4.94710893]	0.026922796697344802	8.635002023734472	0.10230849289655183
2016-09-07T01:54:19.084000	[7334.53969199,7333.6       ,7334.92582931]	[1.43059048e-02,4.90527174e-18,6.61557555e-02]	[0.33413976,0.069714  ,0.04667461]	[ 0.46644802,31.65980159,-0.90367309]	0.02248912854277767	0.7868389988896021	0.05308201560340042
2016-09-07T01:54:19.084000	[7494.65421889,7494.5559511 ,7494.66327194]	[0.00717931,0.00291396,0.02425245]	[0.04232155,0.01534715,0.15889313]	[ 0.33035126, 0.35200649,-0.50760676]	0.0014762273227296202	0.37416472018759056	0.014500117756136105
2016-09-07T01:54:19.084000	[6993.21762583,6993.70613987,6992.96680415]	[0.06409253,0.05167739,0.0819368 ]	[0.05423821,0.04961815,0.22095835]	[ 0.81107708,-0.75161198, 0.4977975 ]	0.00638146789721589	0.5203171520880455	0.0930451059902353
2016-09-07T01:54:19.084000	[6973.763483  ,6973.25738971,6974.12253762]	[0.00813003,0.00946451,0.00190572]	[0.00326182,0.18395835,0.0139957 ]	[-2.41976093,-0.64829247, 0.17210274]	0.002085265873889844	0.43318880459667297	0.006861753742114951
2016-09-07T01:54:19.084000	[7562.57991632,7561.8845629 ,7561.69104011]	[0.00823063,0.01010209,0.011237  ]	[0.12018022,0.04570936,0.06485391]	[0.35144887,0.02200242,0.07695825]	0.009192601778323121	0.2830027833336699	0.007225506514743924
2016-09-07T01:54:19.084000	[7832.7184128 ,7833.5747809 ,7832.96548078]	[0.01041155,0.00012129,0.01274112]	[4.50114238e-02,6.53991784e-01,2.45092464e-05]	[ 0.53898717, 5.3883169 ,-1.59912736]	0.005945294411976409	1.5400329617364907	0.02504750711603375
2016-08-13T03:29:52.467000	[8440.3       ,8439.43278548,8439.14941616]	[0.02025677,0.00067599,0.03601848]	[2.60887008,1.84135997,0.13505896]	[ 1.00599341,-3.58786079, 0.05729111]	0.010816911784953654	6.143419562510111	0.30614744341172495
2016-08-13T03:29:52.467000	[6765.61676954,6765.36828774,6764.87384603]	[0.00334427,0.00385343,0.00838471]	[0.01775164,0.01797294,0.24195368]	[-0.55216575,-0.03553056,-0.8100165 ]	0.011552396898493574	0.5697573857101952	0.008972303299047862
2016-08-13T03:29:52.467000	[7366.8108799 ,7366.61726063,7367.04180945]	[0.02655854,0.0197299 ,0.05744926]	[0.05582095,0.12415917,0.05355578]	[-0.8304898 ,-1.25864831, 0.25924344]	0.0033598380341319906	0.29237250671994136	0.030177746863703957
2016-08-13T03:29:52.467000	[7276.66526963,7276.37088551]	[0.10307577,0.07879376]	[0.01774975,0.01682928]	[-0.05734496, 0.05031774]	0.1543806820587135	0.041797466627131186	0.012287772109279529
2016-08-13T03:29:52.467000	[7722.36814082,7721.30532549,7722.20489814]	[0.00054753,0.03230439,0.02267641]	[0.38632421,0.02202371,0.03513019]	[ 4.08570895, 0.29221506,-0.0085805 ]	0.05038139000240072	0.9097240016045415	0.019945121807779773
2016-08-13T03:29:52.467000	[6827.5]	[0.1]	[0.1]	[2.]	0.0012597450101397894	0.23548200450309495	0.0
2016-08-13T03:29:52.467000	[6770.3612461 ,6769.79468896,6769.10250921]	[0.00058972,0.00324656,0.00570834]	[0.25644412,0.00206125,0.20284726]	[ 3.63383764,-0.26551612, 0.32347698]	0.0025177444984875	0.6038797549312757	0.011101807916625423
2016-08-13T03:29:52.467000	[7494.7295437 ,7494.57380952,7494.84548295]	[0.00659959,0.02057556,0.02875939]	[0.0107964 ,0.06370459,0.09634357]	[ 0.49951632,-0.15446895, 0.15134809]	0.0015478886680932635	0.22687176770273032	0.013800814672330517
2016-08-13T03:29:52.467000	[6740.99388313,6740.54217106,6741.71597801]	[0.00573868,0.00489894,0.00213133]	[0.0125043 ,0.18687883,0.00042968]	[-0.1710962 ,-0.1510722 , 0.25481617]	0.0022526455709677815	0.44006600623949305	0.003375830750446249
2016-08-13T03:29:52.467000	[6993.42411822,6993.89359197,6992.86757466]	[0.06878456,0.0778993 ,0.09434536]	[0.07297223,0.0487236 ,0.16578901]	[ 1.21617056,-0.70967233, 0.29682814]	0.008880081945717584	0.39040328697144455	0.09820756941400594
2016-08-13T03:29:52.467000	[6973.24144235,6973.27402322]	[0.01023412,0.01024639]	[0.02988286,0.21734914]	[ 0.2650357 ,-0.70572709]	0.0020012132308497256	0.5118181047886117	0.009764912179696713
2016-08-13T03:29:52.467000	[7356.97044755,7358.57330488,7358.55846364]	[0.05543126,0.00718868,0.0085178 ]	[0.04455264,0.00044238,0.00100446]	[ 1.02682715,-7.49335351,-9.28788093]	0.003472604518925834	0.10491345074982533	0.011734040023776104
2016-08-13T03:29:52.467000	[7561.20000106,7562.26901978]	[0.00353237,0.01511816]	[14.39811344, 0.39589375]	[0.99488358,0.54690024]	0.005387121818073094	33.904966145975905	0.04910955240585004
2016-08-13T03:29:52.467000	[7832.70639039,7832.53149844,7832.99522468]	[0.00018024,0.01841159,0.00601364]	[0.07056996,0.18576116,0.00118438]	[5.14853364,0.1719691 ,0.69035738]	0.0034918465630252283	0.437434092910119	0.01426536967347787
2016-09-05T02:21:25.253000	[8439.67631753,8439.20040631,8440.3       ]	[0.01020565,0.02718509,0.01864067]	[0.08719249,0.12974871,3.69073051]	[-0.11602867, 0.13179423,-0.28576983]	0.011182420301062179	8.691006177338666	0.2574999302519756
2016-09-05T02:21:25.253000	[7223.27281776,7224.23960804,7223.33602463]	[1.32147558e-01,1.56837870e-10,1.21290984e-01]	[0.02387643,0.26114088,0.05949302]	[0.23862707,2.18854552,1.14035036]	0.001376464314816332	0.6149397844285585	0.051241311837608564
2016-09-05T02:21:25.253000	[6765.35664324,6766.4       ,6765.59160096]	[0.00138198,0.00388758,0.00022664]	[0.0367734 ,2.23676924,0.26450356]	[ 0.53407059,-0.99768423, 4.40692717]	0.015362738369070783	5.267189040893477	0.047279002578890145
2016-09-05T02:21:25.253000	[7366.99728211,7366.80175492,7367.1131344 ]	[0.04579545,0.052019  ,0.01190521]	[0.04990028,0.08428484,0.02398991]	[-0.25540258,-0.23454564,-0.26603696]	0.004189038093008081	0.19847563089643275	0.024326262687811216
2016-09-05T02:21:25.253000	[7277.32663018,7275.70007797,7276.97685308]	[1.07800720e-18,2.04156355e-02,3.33343846e-01]	[ 1.02889395,30.4144235 , 0.05303032]	[-32.75991525,  0.9342595 , -0.96889623]	0.07999289954918867	71.62049411580809	1.0032417673220708
2016-09-05T02:21:25.253000	[7721.        ,7722.11719711]	[0.01379356,0.00026824]	[0.48581373,0.05228645]	[-0.44399564,-3.9570198 ]	0.0069931022587959146	1.144003912153965	0.024601054271228606
2016-09-05T02:21:25.253000	[6770.52806629,6770.07869425,6769.63132417]	[2.40868294e-06,8.48003812e-03,2.74807237e-07]	[0.214159  ,0.58334194,0.07101942]	[8.3620663 ,0.19428457,9.70147378]	0.0025523175547112796	1.3736652965131095	0.021247599905420474
2016-09-05T02:21:25.253000	[7333.6       ,7335.6       ,7334.93649892]	[3.11389577e-19,7.84515687e-03,7.97732175e-02]	[0.06563947,1.75174255,0.04580844]	[33.83329999, 1.15197868,-0.88127608]	0.015810585485050106	4.125038481100074	0.10503071517165682
2016-09-05T02:21:25.253000	[7494.94572661,7494.78430262]	[2.20663963e-13,3.08157642e-02]	[0.03269064,0.15248435]	[-20.68172355,  0.07680026]	0.0012601075823312127	0.3590732110460055	0.015271188405785169
2016-09-05T02:21:25.253000	[6992.9174226 ,6993.76546773]	[0.10265519,0.08287226]	[0.23512592,0.03797329]	[-0.12819862,-0.05250943]	0.014646831303528233	0.55367922610484	0.09485347277667816
2016-09-05T02:21:25.253000	[6973.38323238,6974.01265068,6973.48295568]	[0.00345662,0.00514837,0.01517665]	[0.00065792,0.03134688,0.22552173]	[3.68061786,0.58631364,0.05433917]	0.0018427550829687943	0.5310630824787492	0.012151817828288787
2016-09-05T02:21:25.253000	[7561.39403667,7562.67647215,7562.96578337]	[0.01035434,0.00564651,0.01135178]	[0.23622415,0.1807198 ,0.07887878]	[-0.39595814, 0.9874712 ,-0.21312499]	0.011304319559174575	0.5562653564548992	0.015780487894949517
2016-09-05T02:21:25.253000	[7832.67199004,7832.06720238,7832.78139254]	[0.00134026,0.00917162,0.01649421]	[0.02048962,0.43227698,0.02870298]	[-3.09419095,-0.1810221 , 0.18426645]	0.007720719742215722	1.0179344908543457	0.0158109239933537
2016-09-05T02:21:25.253000	[6700.09224848,6699.06497609,6699.02901056]	[1.63922713e-02,5.79402230e-02,2.56688441e-05]	[0.27106626,0.18567583,1.06035415]	[ 0.59336519,-0.24036666,-7.32103257]	0.00996540876733574	2.496943202719056	0.13699581651600476
