# Observation date	Start [Å]	End [Å]	Center [Å]	Width	Amplitude	Skew	RMSE	R2	FWHM [Å]	EW [Å]
2015-06-26T02:21:18.577000	7374.1943109568	7376.281232163846	[7374.81630746,7376.1549149 ,7375.79970151]	[0.12102353,0.09166215,0.14123672]	[0.12601021,0.0136548 ,0.27180342]	[-2.        ,-0.88294834, 2.        ]	0.14934131078410823	0.7607546599835431	0.6400481411472158	0.6661264321899861
2015-06-26T02:21:18.577000	7382.6423285353185	7383.324591237622	[7382.97138913,7382.88695753]	[0.0841686 ,0.48099112]	[0.05280674,0.01136547]	[-2.        ,-0.75760308]	0.2626322654882722	0.28615775569854907	0.12435038144749246	0.09579395512852207
2015-06-26T02:21:18.577000	7383.344657787689	7384.147319790399	[7383.72598879]	[0.53167881]	[0.04434925]	[-0.82136825]	0.1072045396489693	0.8288843614251531	0.1044344969308733	0.11689098683041764
2015-06-26T02:21:18.577000	7385.090447643583	7385.732577245751	[7385.45157899]	[0.01233468]	[0.10482936]	[-2.]	0.4402192900174612	-0.22560715604072912	0.246854280024284	0.013969625638590399
2015-06-26T02:21:18.577000	7400.842689446757	7402.167081751229	[7401.52488513,7401.66535145]	[0.45581421,0.4305732 ]	[0.04968498,0.09644639]	[ 0.30830864,-0.31641304]	0.24974428709659083	0.4763429678656913	0.2271139040069925	0.33359545675174107
2015-06-26T02:21:18.577000	7401.926283150415	7403.692139556377	[7402.66867895,7403.3950313 ,7402.54787646]	[0.17215203,0.14614514,0.58027616]	[0.13638504,0.01107488,0.08194257]	[-1.99998596,-0.81373713, 0.24930461]	0.10762227188565657	0.8639115913475902	0.3211622261596551	0.5111014328591055
2015-06-26T02:21:18.577000	7405.658661463015	7408.4679784724985	[7407.08331997]	[0.36225485]	[0.29042673]	[0.70879549]	0.16661640937133118	0.541357101335008	0.6839026751421883	0.6346797523214297
2015-06-26T02:21:18.577000	7419.183516208671	7420.6283078135475	[7419.28277242,7419.92591201,7419.60470244]	[6.70270332e-29,5.56393051e-01,3.39284545e-01]	[0.05398822,0.17858616,0.0818855 ]	[-1.62175314,-0.15804944, 0.26206814]	0.11986386153306487	0.7977993186022747	0.42053826107223485	0.6249928805592501
2015-06-26T02:21:18.577000	7427.952598588272	7431.2033796992455	[7430.3004515]	[0.2375017]	[0.28007306]	[0.94012722]	0.24852822068975933	0.41698376510581403	0.6595216624110917	0.5384268455032601
2015-06-26T02:21:18.577000	7450.647866714884	7451.370262517323	[7451.02906462,7451.28992951,7450.90906483]	[6.92413007e-01,1.26567358e-18,2.82261238e-01]	[0.03745896,3.04020414,0.01265757]	[ 0.37032234,-0.02645217, 0.90391146]	0.13660227175977718	0.7817105848366949	7.159133638698468	0.13257384502359837
2015-06-26T02:21:18.577000	7458.032357139811	7458.875152242656	[7458.43375469,7458.58830462]	[0.56346332,0.36929559]	[0.03689702,0.01804412]	[-0.72679731,-0.24681262]	0.12144297708135825	0.7899284388849619	0.08688584379880968	0.13305743068813972
2015-06-26T02:21:18.577000	7458.835019142522	7459.717947345502	[7459.29648324,7459.49714874]	[0.66503088,0.37552269]	[0.06086246,0.03592149]	[0.18044752,1.10700397]	0.15507875955851405	0.7515802684422851	0.14332014134328555	0.2868067788683187
2015-06-26T02:21:18.577000	7468.888360726459	7469.6508896290325	[7469.28069127,7469.01198285,7469.55049033]	[0.69876568,0.20066939,0.05687091]	[0.0436007 ,0.00626064,0.06552384]	[ 0.38969779,-0.97866526, 1.93968423]	0.10858441912696466	0.8557626529389408	0.1542968427848424	0.1932914120102694
2015-06-26T02:21:18.577000	7469.8515551297105	7470.493684731877	[7470.16077687,7469.93188788]	[0.33183875,0.25619338]	[0.01423049,0.0192268 ]	[-0.20133197,-1.24974729]	0.19303722882770957	0.4976825124042755	0.045275648188199985	0.08037515356841868
2015-06-26T02:21:18.577000	7468.326497324561	7471.577278435535	[7471.48672512]	[0.00147185]	[0.00077789]	[0.54319273]	0.16938637280337918	0.21886418543316777	0.0018317836632422224	0.0
2015-06-26T02:21:18.577000	7477.757775856398	7478.399905458566	[7478.09884066]	[0.57151342]	[0.04400895]	[0.38290714]	0.20889330619153598	0.5215837141222709	0.10363316698156931	0.12902458184078974
2015-06-26T02:21:18.577000	7480.727625266424	7482.332949271843	[7482.11490772,7481.51028791]	[0.34265678,0.38849211]	[0.03681695,0.1349294 ]	[ 0.07408566,-0.88299331]	0.18933737420099034	0.5205115048237818	0.31773445361121333	0.4577853280727444
2015-06-26T02:21:18.577000	7481.971751370624	7485.342931782004	[7483.67734156,7482.93486095,7484.56026978]	[0.67224446,0.17699016,0.3757952 ]	[0.11457288,0.07052013,0.24882106]	[ 0.1093574,-0.4596876, 0.874039 ]	0.15088808870751913	0.6954881338587461	0.5859288183276896	0.9801544459731525
2015-06-26T02:21:18.577000	7492.1254257048995	7493.289285608828	[7492.22583564,7492.54675666,7493.16087732]	[0.29572173,0.35852187,0.55956131]	[0.0319129 ,0.0980277 ,0.02496554]	[ 0.80253407,-0.44094904, 0.09225629]	0.33390512572664477	0.2888223828913322	0.2308375878986614	0.3900163001073862
2015-06-26T02:21:18.577000	7492.486623606118	7494.573544813164	[7493.51008421]	[0.56950369]	[0.15458933]	[-0.01040368]	0.17511762779097964	0.5944220978201241	0.3640300504747945	0.42915203996198353
2015-06-26T02:21:18.577000	7494.051814511402	7495.376206815873	[7494.72597794,7494.97480926,7495.17560787]	[0.77580254,0.34169943,0.27178669]	[0.09312485,0.03914108,0.02434024]	[ 0.07618385, 0.75043749,-0.16302193]	0.11451468290261912	0.8823194175027954	0.2192922599463122	0.4435816232996841
2015-06-26T02:21:18.577000	7518.773804194856	7520.660059901223	[7518.85032221,7520.1381864 ,7519.65666584]	[8.52328029e-09,1.86510623e-01,3.84324419e-01]	[0.36479569,0.15723529,0.04618598]	[ 1.03321193, 0.12517244,-0.45165119]	0.29616373458917633	0.141588292773544	0.8590282097550266	0.2555028586497866
2015-06-26T02:21:18.577000	7521.402522253729	7522.084784956033	[7521.7636536 ,7521.85459819]	[0.73111178,0.49862025]	[0.05743436,0.02301823]	[ 0.27694614,-0.05416176]	0.09577312188340702	0.9089534801883781	0.1352475849896579	0.22007911494290017
2015-06-26T02:21:18.577000	7542.913863926346	7543.917191429732	[7543.23499528,7543.40981711]	[0.60965958,0.58664599]	[0.06484638,0.01138589]	[ 0.00821536,-0.58066292]	0.1767903642016913	0.6787855003480223	0.1527015537324618	0.20816506721645708
2015-06-26T02:21:18.577000	7543.977391079936	7544.619520682103	[7544.1393064]	[0.0869221]	[0.01066782]	[-0.22218961]	0.7964491653075219	-0.8081487210068214	0.02512078662584394	0.0039133990577438745
2015-06-26T02:21:18.577000	7556.639384172679	7557.3216468749815	[7557.00051552,7556.88051552]	[0.76210544,0.0838464 ]	[0.07967411,0.03376207]	[0.2938424 ,1.99999998]	0.05639090576308055	0.9661594860501452	0.1876182007365815	0.27259186870487895
2015-06-26T02:21:18.577000	7557.482179275523	7558.04404267742	[7557.76924114]	[0.56474295]	[0.01565498]	[0.02700345]	0.41676947230479083	-0.10525709196684074	0.03686465145263155	0.045201782236020935
2015-06-26T02:21:18.577000	7557.8032440766065	7558.565772979181	[7558.20450853,7558.06282826,7558.16772541]	[0.08290158,0.70960073,0.61497828]	[0.06717445,0.02902335,0.04119078]	[-1.97833864, 0.2063355 ,-0.52169937]	0.11106328644271031	0.8937917047147289	0.15818375030817683	0.27230260192787953
2015-06-26T02:21:18.577000	7559.067436730875	7560.151030434533	[7559.10763671,7559.70963297,7559.32823533]	[9.91226564e-20,4.55780240e-01,1.30371709e-01]	[6.58958832,0.02644201,0.13511121]	[ 1.98811969,-0.80493765,-1.99999992]	0.1862643862728521	0.6908983238770526	15.517294657851869	0.2682638873344025
2015-06-26T02:21:18.577000	7561.4152230888	7562.779748493406	[7561.55562232,7562.07748739]	[0.06231857,0.75079768]	[0.18035648,0.04541335]	[-1.87075185,-0.13721661]	0.16993517799875196	0.7279208337936335	0.4247070569307947	0.2750556714616875
2015-06-26T02:21:18.577000	7562.920214343881	7563.923541847267	[7563.44187776,7563.79120592,7563.3221228 ]	[0.58034558,0.4937584 ,0.44666378]	[0.03443672,0.0183491 ,0.06548253]	[ 0.14213282,-0.16005687, 0.23691963]	0.13996949296212388	0.8075080716754272	0.15419958039852985	0.27494726000546205
2015-06-26T02:21:18.577000	7566.7729919568865	7567.415121559054	[7567.11405676,7567.21438951]	[0.27542429,0.28325939]	[0.03267085,0.03796918]	[1.32780658,0.13145799]	0.17002231513118524	0.5381635231378656	0.08941058350458862	0.12818145210862944
2015-06-26T02:21:18.577000	7571.7093632735505	7572.431759075988	[7572.05056117,7571.77282808,7572.35156174]	[0.18038531,0.24829109,0.13618457]	[0.03227075,0.00994737,0.08422535]	[-1.96256039, 0.73264823, 1.26898854]	0.3408220306763533	0.36941859859427284	0.19833553707226656	0.17396690014169203
2015-06-26T02:21:18.577000	7579.334652299291	7580.137314302	[7579.7559833,7579.9166488,7579.6359833]	[0.46852257,0.00679165,0.57423944]	[0.03698193,0.40754856,0.05085052]	[0.24436154,1.99978866,0.01392779]	0.14283607724920208	0.8079427872026703	0.9597035175392775	0.235306652815066
2015-06-26T02:21:18.577000	7579.093853698478	7582.304501709316	[7580.4383791]	[0.32737756]	[0.41571332]	[-0.92448317]	0.1569539140192592	0.5646964717367915	0.9789300480681554	0.8429166128478227
2015-06-26T02:21:18.577000	7580.899843204575	7581.582105906878	[7581.31390776]	[0.67472349]	[0.04629551]	[-0.05437189]	0.382278312062821	0.2344689551302125	0.10901760052550942	0.14079990816091267
2015-06-26T02:21:18.577000	7582.103836208638	7582.745965810806	[7582.40490101,7582.18416896,7582.44160569]	[0.51553647,0.01503845,0.12882479]	[0.02736136,0.06492147,0.05320184]	[-0.65358353, 1.99897294,-1.72081153]	0.1319561550289651	0.770089650778689	0.1528783765256904	0.14223877457383943
2015-06-26T02:21:18.577000	7705.974649776787	7707.218775880988	[7706.95797728]	[0.16496465]	[0.23398491]	[2.]	0.0838417675199028	0.8862017770995492	0.5509923643391197	0.4505615941442879
2015-06-26T02:21:18.577000	7707.559907232139	7709.446162938506	[7708.5040255 ,7708.06150443]	[0.74504143,0.31133012]	[0.02334519,0.14732647]	[-0.13331217,-0.36590175]	0.22220683988512172	0.4214341161397842	0.3469273260816811	0.2897585234104838
2015-06-26T02:21:18.577000	7718.7570421699365	7719.80050277346	[7719.03790518,7719.25877247,7719.45930487]	[5.31750769e-25,5.81406005e-01,5.82242171e-01]	[0.17085314,0.10515373,0.04103373]	[-1.18084762,-0.00538482,-0.0966028 ]	0.11463525404190544	0.8576351037110259	0.4023283982998913	0.36255836877163455
2015-06-26T02:21:18.577000	7719.740303123256	7720.342299625288	[7719.93960584]	[0.10292824]	[0.01090838]	[0.08236588]	0.4525178533327223	-0.7373830832133099	0.025687283352859656	0.005834438137424262
2015-06-26T02:21:18.577000	7720.302166525154	7720.984429227456	[7720.63171211,7720.37903842,7720.72461935]	[0.78529723,0.51815904,0.6225718 ]	[0.03769445,0.00550696,0.0185861 ]	[-0.16026913, 1.66570792,-0.27704817]	0.24489330429746398	0.6784301221490261	0.08876364278993146	0.20234631355647514
2015-06-26T02:21:18.577000	7720.944296127321	7722.148289131384	[7721.54360291,7721.42582678]	[0.59832393,0.29439862]	[0.02100602,0.19510601]	[ 0.00832093,-0.52834859]	0.052636212224841	0.9388136152762054	0.4594395376486329	0.2809395631403302
2015-06-26T02:21:18.577000	7722.328888081994	7722.971017684162	[7722.66995288,7722.61761215]	[0.10605354,0.86032732]	[0.05267371,0.03740028]	[-1.99542584, 0.03222275]	0.10806418201238986	0.8913579633004834	0.12403709971174634	0.19466166814673394
2015-06-26T02:21:18.577000	7826.233484332744	7827.1164125357245	[7826.68754155,7826.53411625]	[0.69441749,0.75659674]	[0.03241253,0.06031618]	[-0.18308732, 0.15793412]	0.24134665066604064	0.6649694419333239	0.14203374911293282	0.3101772071498805
2015-06-26T02:21:18.577000	7826.715081534369	7827.638142837485	[7827.19661219,7827.04782659,7827.57531796]	[0.57432936,0.29263311,0.0747584 ]	[0.06369405,0.01587881,0.00856769]	[-0.04464463, 0.43412694,-1.48042199]	0.1700286205229692	0.6781287129502122	0.14998801694323446	0.21410930367863568
2015-06-26T02:21:18.577000	7828.200006239383	7829.444132343582	[7828.8020697]	[6.26037299e-08]	[1.60591314e-08]	[1.99992301]	0.4731168293346706	-0.9730222133669759	3.7816364443546364e-08	0.0
2015-06-26T02:21:18.577000	7831.59125320083	7832.313649003269	[7831.95424987]	[0.56279091]	[0.04489911]	[0.16202995]	0.2725758871438008	0.4015869437631737	0.10572932542487883	0.14606150123550612
2015-06-26T02:21:18.577000	7828.099673489044	7836.928955518848	[7828.55019495,7830.39502745]	[0.00277802,0.24859326]	[1.68386862e-04,1.11827925e+00]	[ 0.95096008,-1.17826367]	0.2039737569628617	0.4500836827482949	2.6333463998761344	2.20999406704417
2015-06-26T02:21:18.577000	7833.116311005978	7834.07950540923	[7833.95530964,7833.27638039,7833.67824096]	[0.04591813,0.01075121,0.32500028]	[1.07644999e-04,1.25482868e-01,7.01938247e-02]	[-0.48538168,-1.29986144, 1.00636698]	0.22101555666906075	0.42335040067967167	0.2954895730734799	0.18617184929928923
2015-06-26T02:21:18.577000	7833.658107857807	7834.5410360607875	[7834.11957196,7833.71132025]	[0.51200947,0.53493695]	[0.10501204,0.01697155]	[-0.16643897, 0.0612631 ]	0.19445877313638948	0.5353885512749328	0.24728444761463342	0.3763419674970312
2015-06-26T02:21:18.577000	7839.758339078399	7840.440601780702	[7840.1113658 ,7840.03157797]	[0.54788156,0.21698627]	[0.0352784,0.0563851]	[0.01415915,0.8089047 ]	0.3099067791752107	0.30608725642676615	0.13277676057146964	0.1747909396092327
2015-06-26T02:21:18.577000	7840.239936280025	7841.0827313828695	[7840.66350136,7840.52093453]	[0.76301331,0.58062821]	[0.01750301,0.04400559]	[-0.20272042,-0.1990027 ]	0.1696811974069064	0.7890395771383124	0.10362524077695186	0.19258343556254315
2015-06-26T02:21:18.577000	7933.489194444806	7935.857047352799	[7935.15478465,7933.5690761 ]	[0.09867563,0.27880481]	[0.46523813,0.04570705]	[ 1.99979801,-0.20386798]	0.15335518805031156	0.575778465635451	1.0955520706367712	0.7059532189999593
2015-06-26T02:21:18.577000	7935.596182201918	7936.3988442046275	[7935.97751361,7935.71849123,7936.08457365]	[0.61522288,0.43767386,0.44979888]	[0.04101342,0.01265952,0.04846706]	[ 0.1956482 , 0.00312868,-0.44892771]	0.13304223816169083	0.8104913088632516	0.11413121131266069	0.2626705717317388
2015-06-26T02:21:18.577000	8001.133534723152	8001.735531225184	[8001.41860771]	[0.4844572]	[0.02722425]	[-0.32394733]	0.39055158341275886	0.1069256473935537	0.06410821410905868	0.07700575919409652
2015-06-26T02:21:18.577000	8001.615131924777	8002.73885872857	[8002.15699533,8002.44175687,8001.87593053]	[0.68138855,0.39775665,0.59044328]	[0.10382468,0.02023457,0.04057444]	[0.06690176,0.03841171,0.0406413 ]	0.11157494811983325	0.8740288076221729	0.24448843684786226	0.47618306855563464
2015-06-26T02:21:18.577000	8025.153195154235	8026.718386059518	[8025.95579061,8026.17652266]	[0.35866072,0.61554006]	[0.07346785,0.12096185]	[0.79875031,0.19163066]	0.12001876965706049	0.858400212558102	0.2848433809747796	0.48154729077724656
2015-06-26T02:21:18.577000	8036.10953149122	8036.912193493929	[8036.53086249]	[0.80777142]	[0.05501385]	[0.18720774]	0.16861525645448222	0.753364276099663	0.12954771970142265	0.17468021009734228
2015-06-26T02:21:18.577000	8040.443906305852	8041.16630210829	[8041.00990085]	[0.10192556]	[0.0119654]	[-0.33350989]	0.2851657723717067	-0.853266011012725	0.02817637312484655	0.005507575586195775
2015-06-26T02:21:18.577000	8155.224572693314	8155.786436095212	[8155.52550439]	[0.84248278]	[0.05884684]	[0.27120687]	0.10429010873692497	0.907742051823313	0.13857372043018484	0.1900732428059531
2015-06-26T02:21:18.577000	8438.3033944989	8439.507387502965	[8438.885391  ,8439.09887818]	[0.74133119,0.69963198]	[0.0475927 ,0.05007891]	[-0.33529846, 0.07692523]	0.08048101370759075	0.9310762890534647	0.11792680945049787	0.29029571118091224
2015-06-26T02:21:18.577000	8439.948851604455	8440.671247406894	[8440.30231421,8440.54319319]	[0.34005952,0.11516754]	[0.03339526,0.16330155]	[-0.3471124 , 1.99999689]	0.10447268766763193	0.8509616317793429	0.38454575702003024	0.2626717602762132
2016-06-13T07:49:24.001000	8764.685175411536	8765.593738445386	[8765.15928174]	[0.35622334]	[0.04941834]	[-0.28938359]	0.5475068920065997	-0.05990480271332865	0.11637130836959726	0.10621981842363842
2016-06-13T07:49:24.001000	9631.731926187877	9632.438586325316	[9632.10250564,9632.18525626,9631.98525626]	[0.84941411,0.09230822,0.17854322]	[0.04509937,0.05180568,0.05279975]	[ 0.0460641 ,-2.        , 0.20836008]	0.046130111329220534	0.9772542623453128	0.12433390669361725	0.24148940940485453
